id_venta;id_tiempo;id_cliente;id_producto;id_sucursal;id_empleado;id_pago;id_promocion;cantidad;subtotal;total
16717;2022;11838;14959;19;8780;12845;;5;276.8;276.8
16718;2121;9811;11082;5;10571;12846;;1;67.84;67.84
16719;926;7643;6148;45;9850;12847;4868;2;25.66;23.09
16720;1916;2898;10443;61;8977;12848;;10;469.7;469.7
16721;220;6162;12639;56;8178;12849;;4;497.44;497.44
16722;326;5054;7418;35;9815;12850;4765;3;333.03;299.73
16723;383;8049;6568;39;14397;12851;;5;660.2;660.2
16724;693;4476;12944;64;12493;12852;10190;1;102.01;91.81
16725;1216;4538;7080;29;910;12853;10718;2;230.54;207.49
16726;1949;728;6346;25;2303;12854;;2;159.24;159.24
16727;426;11883;11918;66;10294;12855;;2;389.16;389.16
16728;805;10439;14901;46;6810;12856;;4;229.52;229.52
16729;735;14549;2442;36;13394;12857;;1;87.83;87.83
16730;660;13900;13946;25;3263;12858;5190;7;56.91;51.22
16731;1540;11936;8718;58;11271;12859;12517;1;67.62;60.86
16732;1592;6574;11688;8;14760;12860;;8;1422.56;1422.56
16733;783;3733;6132;46;13843;12861;2032;2;320.14;288.13
16734;623;6125;11792;8;12649;12862;;9;1716.12;1716.12
16735;484;4845;7634;27;6518;12863;8792;3;502.86;452.57
16736;1829;7956;9690;24;1335;12864;4796;8;219.92;197.93
16737;1305;4850;11073;65;14048;12865;;6;558.18;558.18
16738;503;11897;2866;1;308;12866;;8;64.56;64.56
16739;1213;7730;6269;68;5885;12867;13726;10;587;528.3
16740;1957;1680;12014;68;10744;12868;;5;921.05;921.05
16741;938;4608;5215;29;11099;12869;;1;193.55;193.55
16742;625;9188;13773;56;6338;12870;3549;9;1636.47;1472.82
16743;820;3817;1066;10;12969;12871;;3;361.41;361.41
16744;689;12441;11621;8;5281;12872;;9;1462.68;1462.68
16745;1327;11646;4591;24;14808;12873;;6;210.66;210.66
16746;658;9160;6318;46;14850;12874;;6;577.2;577.2
16747;223;9126;8608;35;5914;12875;;5;795.5;795.5
16748;162;11163;1145;48;13245;12876;13074;3;488.94;440.05
16749;468;9565;9466;58;2353;12877;;4;286.72;286.72
16750;853;13555;5683;10;7203;12878;13250;2;352.26;317.03
16751;138;1531;14510;37;685;12879;;3;247.74;247.74
16752;416;13690;11502;17;10036;12880;;4;45.8;45.8
16753;1987;6609;7950;45;6011;12881;;10;1374.3;1374.3
16754;1509;6590;11360;74;5880;12882;;8;1263.84;1263.84
16755;433;8657;1564;21;10366;12883;;8;940.08;940.08
16756;235;12936;5514;24;12064;12884;;1;9.14;9.14
16757;1161;11935;7926;59;9247;12885;;3;16.98;16.98
16758;830;3982;952;14;11965;12886;12714;5;821.6;739.44
16759;762;13824;7298;73;8808;12887;;1;35.6;35.6
16760;824;1891;5279;67;4426;12888;;3;402.09;402.09
16761;1954;8877;4122;20;6980;12889;;9;1658.79;1658.79
16762;837;11842;3761;1;5448;12890;;10;1980.6;1980.6
16763;161;6671;11296;32;9153;12891;;8;741.92;741.92
16764;2166;14311;2653;47;10731;12892;;8;1258.16;1258.16
16765;1315;2482;2062;55;2040;12893;;1;122.44;122.44
16766;1577;12994;3170;35;12701;12894;5249;9;456.75;411.07
16767;1099;8405;3884;57;13345;12895;8697;8;807.6;726.84
16768;1644;9880;9343;12;12613;12896;;10;153;153
16769;158;6161;10793;27;14468;12897;;7;679.07;679.07
16770;643;8369;2461;31;8353;12898;;2;136.94;136.94
16771;1519;3655;11911;41;2190;12899;;9;1797.66;1797.66
16772;2109;7661;10544;14;13969;12900;14343;1;42.37;38.13
16773;677;11437;12128;43;899;12901;;5;601.6;601.6
16774;892;3982;7125;68;4278;12902;;2;287;287
16775;495;11350;10452;69;14015;12903;;7;555.38;555.38
16776;2030;13864;6248;13;9823;12904;7408;3;279.9;251.91
16777;777;11132;14957;48;3917;12905;14091;1;52.35;47.12
16778;1719;11053;648;59;7649;12906;4179;3;505.95;455.36
16779;1589;6516;11479;6;9390;12907;;5;601.2;601.2
16780;797;10716;2805;60;9488;12908;;6;1134.12;1134.12
16781;784;3101;6786;14;4555;12909;;10;1391.3;1391.3
16782;1011;9410;4167;12;83;12910;2166;8;1293.6;1164.24
16783;456;7465;200;34;12260;12911;;3;257.7;257.7
16784;1543;2112;13340;66;5898;12912;7970;2;60.22;54.2
16785;1957;6678;5852;7;8166;12913;;2;245.12;245.12
16786;1414;2267;11062;1;11460;12914;10006;9;784.62;706.16
16787;1695;10209;6295;7;14592;12915;;7;1168.3;1168.3
16788;1921;14324;6305;16;5840;12916;2953;10;187;168.3
16789;983;6608;11006;26;8633;12917;;10;1195.2;1195.2
16790;1893;711;12978;42;7448;12918;4675;7;794.08;714.67
16791;729;6641;11400;26;7698;12919;;8;1580.32;1580.32
16792;1658;5573;14438;61;4038;12920;13935;2;250.1;225.09
16793;1559;14073;2735;55;11682;12921;;9;1278.99;1278.99
16794;719;14111;2480;62;1135;12922;;6;521.7;521.7
16795;159;3490;12655;1;11716;12923;1409;4;372.68;335.41
16796;1245;3522;2278;54;13357;12924;9817;9;653.76;588.38
16797;1310;6996;13740;36;3730;12925;14850;6;1127.28;1014.55
16798;1730;10853;8919;56;13808;12926;;1;33.94;33.94
16799;1929;8770;7948;24;13193;12927;;2;150.46;150.46
16800;876;4681;6251;41;5937;12928;;3;24.24;24.24
16801;1118;10178;10993;61;13239;12929;;4;253.92;253.92
16802;1309;8199;3815;67;12657;12930;;10;663.6;663.6
16803;746;13339;5842;41;6798;12931;9802;3;451.59;406.43
16804;748;7748;6117;52;12014;12932;489;2;322.12;289.91
16805;379;14673;9141;4;3160;12933;;4;635.92;635.92
16806;1405;453;4956;65;11207;12934;;4;690.72;690.72
16807;428;2328;6706;61;8977;12935;;7;219.1;219.1
16808;198;3710;11064;21;7865;12936;2454;3;171.27;154.14
16809;1809;1949;2939;2;8995;12937;;7;756.63;756.63
16810;2137;8731;11437;65;14148;12938;7102;5;819.2;737.28
16811;1223;3369;747;64;7523;12939;9452;5;529.95;476.96
16812;1744;1105;9697;51;5340;12940;;3;284.37;284.37
16813;1791;6040;6799;37;6071;12941;;6;277.38;277.38
16814;751;13128;6572;54;5568;12942;;3;374.43;374.43
16815;426;2768;13268;49;9134;12943;;6;1045.98;1045.98
16816;555;4543;6157;15;13260;12944;;9;1427.67;1427.67
16817;202;5854;6435;4;1047;12945;5453;1;66.56;59.9
16818;1044;2200;3678;31;11840;12946;;4;608.12;608.12
16819;269;8304;10019;18;765;12947;9359;3;21.57;19.41
16820;2112;3052;8543;43;13713;12948;2405;2;265.92;239.33
16821;1433;4984;14734;38;12338;12949;;1;173.21;173.21
16822;1790;2873;5115;5;10465;12950;;1;179.09;179.09
16823;1095;1271;13353;60;2015;12951;;9;1098.81;1098.81
16824;1899;1122;313;66;8403;12952;;7;562.73;562.73
16825;1358;1412;4118;21;10246;12953;613;5;663.8;597.42
16826;1952;4748;10951;76;14057;12954;;3;500.4;500.4
16827;757;12075;10055;67;2033;12955;;9;1107.27;1107.27
16828;1758;10878;5198;27;9621;12956;;7;532.35;532.35
16829;533;14696;12590;54;1631;12957;;9;959.58;959.58
16830;1262;7380;264;24;1312;12958;11236;9;942.48;848.23
16831;638;14445;9850;67;4938;12959;;8;806.56;806.56
16832;2049;8487;4111;33;12086;12960;;6;825.24;825.24
16833;1714;14571;8937;50;2821;12961;;8;873.52;873.52
16834;1225;14087;12334;43;11985;12962;;5;414.6;414.6
16835;483;14562;12883;65;1056;12963;7820;3;292.77;263.49
16836;265;7874;12012;17;3640;12964;;1;127.59;127.59
16837;1023;3341;8673;58;4461;12965;6437;6;804.96;724.46
16838;370;3876;7260;5;482;12966;4510;6;264.36;237.92
16839;577;6333;3684;43;13646;12967;12581;8;286.56;257.9
16840;236;2935;10559;57;10449;12968;;6;196.56;196.56
16841;50;14167;2295;29;2366;12969;;7;1023.89;1023.89
16842;1261;324;772;20;3883;12970;;2;211.2;211.2
16843;267;4140;9519;65;3553;12971;;7;834.89;834.89
16844;294;5336;4295;38;3649;12972;14588;9;1563.93;1407.54
16845;1392;13442;14355;53;819;12973;12597;4;52.44;47.2
16846;923;5307;7896;71;9728;12974;913;8;730.08;657.07
16847;1514;1448;697;66;12440;12975;6542;10;1765.3;1588.77
16848;1239;4012;5205;36;2678;12976;;9;206.82;206.82
16849;148;417;4264;53;5831;12977;;3;385.77;385.77
16850;191;14562;13503;51;2798;12978;;9;59.4;59.4
16851;802;9103;3738;61;12566;12979;;10;779.3;779.3
16852;1136;7695;14959;8;3491;12980;;3;496.02;496.02
16853;1039;7807;9660;46;8603;12981;;2;130.26;130.26
16854;1331;12500;10721;7;1140;12982;;4;165.64;165.64
16855;738;2760;10318;53;786;12983;;3;20.58;20.58
16856;290;10167;5839;46;11206;12984;;3;69.69;69.69
16857;892;8105;3966;45;9128;12985;;10;1835.4;1835.4
16858;2174;9367;2611;60;4754;12986;3519;10;1028.1;925.29
16859;2127;3459;10132;38;1331;12987;8699;8;755.84;680.26
16860;2107;13143;646;50;9271;12988;;8;1158.96;1158.96
16861;645;3117;377;44;14407;12989;;4;348.76;348.76
16862;1335;7525;10267;18;13229;12990;;3;159.93;159.93
16863;2070;4821;6585;37;7625;12991;;2;196.3;196.3
16864;1698;12460;1387;67;2068;12992;;4;60.76;60.76
16865;131;7935;10968;67;10691;12993;;4;80.64;80.64
16866;101;5033;7975;46;13461;12994;13072;4;673.12;605.81
16867;760;14813;8991;68;9801;12995;;8;921.44;921.44
16868;1855;2383;13683;17;6238;12996;;10;502.2;502.2
16869;1324;14453;3809;54;4020;12997;;6;1007.82;1007.82
16870;1843;8190;11708;27;12327;12998;5984;7;167.58;150.82
16871;931;6856;9608;21;12733;12999;10458;3;367.86;331.07
16872;1162;13112;2597;59;995;13000;4025;8;480.56;432.5
16873;1227;9736;2629;58;9594;13001;8691;9;1313.19;1181.87
16874;503;1662;9881;38;3139;13002;;2;265.18;265.18
16875;820;6128;14435;13;9543;13003;1289;7;43.33;39
16876;1336;12576;2155;13;9818;13004;3493;9;1174.95;1057.46
16877;1562;10336;11162;38;11672;13005;;7;786.45;786.45
16878;1862;58;14818;74;7390;13006;655;7;74.48;67.03
16879;661;8886;10807;37;5257;13007;;1;114.27;114.27
16880;1508;6236;6778;6;13422;13008;;3;552.69;552.69
16881;1160;12105;5272;10;13737;13009;;3;423.63;423.63
16882;1786;10269;4715;37;99;13010;;9;145.53;145.53
16883;2082;13754;236;18;7082;13011;;5;737.35;737.35
16884;784;8969;14751;38;351;13012;;6;1085.52;1085.52
16885;2009;10104;1548;76;7104;13013;573;6;203.1;182.79
16886;564;2678;8283;49;2770;13014;;10;684.2;684.2
16887;533;1068;4358;65;5986;13015;;10;845.2;845.2
16888;16;12224;12392;18;8295;13016;;4;507.44;507.44
16889;1415;3199;12613;34;12442;13017;;7;221.55;221.55
16890;397;274;2785;24;11066;13018;;6;877.5;877.5
16891;1812;9928;8620;32;959;13019;7250;2;187.54;168.79
16892;228;14487;13198;1;3945;13020;;5;793.4;793.4
16893;66;12943;5365;5;10156;13021;;2;56.02;56.02
16894;1381;2741;6197;72;13579;13022;8594;8;698.56;628.7
16895;126;5947;10604;29;5807;13023;;8;198.48;198.48
16896;46;289;11184;62;9872;13024;;6;337.62;337.62
16897;847;10807;13937;68;315;13025;;7;1022.21;1022.21
16898;81;704;14828;23;9213;13026;;10;1515.7;1515.7
16899;710;9460;859;1;39;13027;;4;449.6;449.6
16900;2106;13366;476;1;8065;13028;7907;9;1652.22;1487
16901;1408;759;10768;76;12011;13029;1396;10;1465.1;1318.59
16902;863;6241;6579;7;9044;13030;;7;1033.76;1033.76
16903;907;2242;7596;64;12925;13031;;4;395.2;395.2
16904;1222;4093;12492;28;13133;13032;;5;273.9;273.9
16905;1905;4132;7358;56;9370;13033;;9;1063.98;1063.98
16906;1211;4945;10422;70;6726;13034;;5;832.1;832.1
16907;1763;10815;5296;9;8619;13035;10933;10;1483.5;1335.15
16908;1661;11461;2008;33;7304;13036;862;8;1078.16;970.34
16909;2048;12919;818;4;837;13037;;7;1022.56;1022.56
16910;1234;11791;2037;76;4535;13038;;4;202.52;202.52
16911;2068;5249;10424;9;11713;13039;;9;1359.27;1359.27
16912;1807;9772;8653;31;12091;13040;;5;238.1;238.1
16913;1155;5344;2325;16;1068;13041;;2;48.84;48.84
16914;1700;14290;9634;68;6312;13042;;7;1078.77;1078.77
16915;498;13040;13438;24;5034;13043;1965;3;492.27;443.04
16916;2109;14696;8635;5;5894;13044;;8;407.2;407.2
16917;1237;3614;4684;32;4238;13045;;5;704.55;704.55
16918;369;7023;1907;15;3729;13046;;5;825.3;825.3
16919;337;9094;2235;10;10601;13047;;6;642.6;642.6
16920;1746;4579;5249;1;13300;13048;;6;854.64;854.64
16921;1348;4249;6599;62;269;13049;;3;193.95;193.95
16922;346;10692;14613;63;410;13050;1162;2;118.88;106.99
16923;1720;8048;12261;2;13921;13051;;2;145.42;145.42
16924;1409;13379;830;60;120;13052;;2;344.58;344.58
16925;1295;3296;5871;19;6907;13053;;8;1057.04;1057.04
16926;1515;255;925;27;3933;13054;;6;1138.92;1138.92
16927;349;12339;2800;40;3419;13055;;9;1591.65;1591.65
16928;988;3589;872;55;11382;13056;9168;9;1289.88;1160.89
16929;351;2801;8252;15;13863;13057;;10;539.8;539.8
16930;137;5774;8231;21;10295;13058;;6;488.46;488.46
16931;94;4019;12568;69;4058;13059;187;10;1814.9;1633.41
16932;2190;467;13274;51;9001;13060;;10;1179.4;1179.4
16933;371;5981;4546;4;11878;13061;;6;414.36;414.36
16934;753;14200;13458;55;8557;13062;;9;390.33;390.33
16935;1313;8806;6320;13;8624;13063;;10;357.8;357.8
16936;1488;7297;4859;42;11699;13064;;9;165.42;165.42
16937;879;14370;5562;32;4632;13065;;3;180.63;180.63
16938;507;13117;10164;38;12659;13066;278;1;78.4;70.56
16939;1246;10056;5849;72;9608;13067;;4;465.64;465.64
16940;278;745;2342;37;8030;13068;;8;605.36;605.36
16941;1212;5574;5515;4;1005;13069;2981;1;123.55;111.19
16942;1821;7078;10200;26;14386;13070;;8;1349.76;1349.76
16943;2082;10657;3947;51;10397;13071;3641;5;250.6;225.54
16944;1604;3503;1355;56;10706;13072;;5;409.65;409.65
16945;1464;10415;4885;54;6403;13073;4721;5;862.05;775.85
16946;638;13643;2924;21;3157;13074;7660;3;319.98;287.98
16947;2093;3424;14742;7;2995;13075;;9;608.13;608.13
16948;254;13088;9678;32;3359;13076;2376;1;114.13;102.72
16949;882;11453;6702;30;4357;13077;9560;2;308.74;277.87
16950;2023;5661;7121;21;2911;13078;;7;1266.65;1266.65
16951;1806;6705;6155;40;14837;13079;;6;134.4;134.4
16952;650;1548;4341;72;12829;13080;;9;351.27;351.27
16953;429;10277;5016;61;7087;13081;8564;3;42.54;38.29
16954;1380;12945;13642;58;5864;13082;14072;8;1123.52;1011.17
16955;1423;987;4471;6;14654;13083;;8;509.52;509.52
16956;850;12237;4479;26;3100;13084;;2;298.56;298.56
16957;720;1996;5452;73;12060;13085;8946;7;572.67;515.4
16958;1823;2846;5657;9;188;13086;13306;10;1306.2;1175.58
16959;179;203;1287;47;6849;13087;10914;10;1058.6;952.74
16960;1608;210;994;18;2069;13088;687;4;342.36;308.12
16961;841;7161;4385;63;12195;13089;;5;604.35;604.35
16962;2036;3119;2952;25;8757;13090;;6;277.26;277.26
16963;624;14760;6583;18;12655;13091;;1;52.7;52.7
16964;619;10312;2029;35;13626;13092;;5;252.25;252.25
16965;635;1236;8115;50;3772;13093;;5;195.3;195.3
16966;693;6589;5530;20;4380;13094;;2;34.02;34.02
16967;1030;13947;4108;42;9791;13095;;8;1194;1194
16968;159;14491;3449;14;13233;13096;;10;1408.9;1408.9
16969;1466;10883;12423;43;11243;13097;;10;1170.5;1170.5
16970;2111;1476;11211;77;13188;13098;;7;1213.17;1213.17
16971;216;12367;9848;16;7053;13099;;6;1188.36;1188.36
16972;1055;12732;13674;73;13713;13100;;10;1087.8;1087.8
16973;1975;12979;4197;57;7029;13101;8777;5;594.4;534.96
16974;1796;6699;3219;38;3531;13102;4315;1;170.17;153.15
16975;322;4422;5504;60;9037;13103;;6;678.84;678.84
16976;1028;6745;433;25;3950;13104;;9;1698.21;1698.21
16977;76;5674;11067;21;9310;14113;8260;9;757.89;682.1
16978;534;12095;13845;51;9414;14114;499;8;1170.96;1053.86
16979;711;8006;1733;52;8116;14115;;8;190.88;190.88
16980;1041;7086;6221;27;10254;14116;14256;4;264.84;238.36
16981;905;6569;4311;73;8598;14117;;8;361.84;361.84
16982;1145;1714;13693;41;5482;14118;;7;1394.96;1394.96
16983;141;13068;3305;45;1338;14119;1810;4;357.72;321.95
16984;104;9095;2939;33;12021;14120;;4;472.96;472.96
16985;326;2255;7267;76;584;14121;8905;3;235.11;211.6
16986;1743;10597;7438;26;5796;14122;;4;537.48;537.48
16987;1646;11423;6555;5;2707;14123;;4;646.44;646.44
16988;854;76;10252;57;304;14124;;4;66.72;66.72
16989;1825;8566;7888;38;13280;14125;10837;3;349.62;314.66
16990;45;8077;27;56;11708;14126;;9;1349.82;1349.82
16991;942;7412;4222;54;401;14127;4961;9;1687.32;1518.59
16992;597;9142;8690;34;11644;14128;;6;538.68;538.68
16993;1944;4051;14941;43;14834;14129;;6;1014.12;1014.12
16994;639;12511;5690;76;3611;14130;;2;102.72;102.72
16995;1151;13285;9440;33;3770;14131;1722;10;495.3;445.77
16996;2096;2776;9440;2;6536;14132;;10;1768.9;1768.9
16997;1074;3686;14060;25;13575;14133;;6;448.32;448.32
16998;1021;9031;7075;53;6289;14134;14198;10;1404.6;1264.14
16999;1495;8157;749;60;5279;14135;;10;255.3;255.3
17000;97;13669;4807;71;3537;14136;;3;378.81;378.81
17001;798;7244;2447;34;2077;14137;;8;350.8;350.8
17002;1174;13387;10319;22;7615;14138;;10;1368.6;1368.6
17003;1101;13889;6540;44;7236;14139;;6;964.2;964.2
17004;1312;7123;5051;45;12001;14140;2365;6;54.48;49.03
17005;1273;13260;10762;42;13797;14141;4535;8;425.92;383.33
17006;199;3185;12455;36;2075;14142;;6;226.62;226.62
17007;349;5337;10646;3;1614;14143;;9;894.6;894.6
17008;2023;10924;3372;11;4861;14144;6072;2;224.8;202.32
17009;1675;9007;4356;34;14204;14145;4392;1;15.03;13.53
17010;1475;14711;4018;17;11667;14146;;5;338.45;338.45
17011;639;11517;3592;64;2373;14147;;3;591.54;591.54
17012;787;11798;12737;56;7563;14148;;8;514.72;514.72
17013;1037;6059;3835;10;3505;14149;2648;10;1110.4;999.36
17014;918;11823;5290;62;10310;14150;;10;1871.5;1871.5
17015;1335;14591;13119;21;5861;14151;;9;1128.15;1128.15
17016;53;11793;8559;4;3514;14152;;10;1208.3;1208.3
17017;734;11798;832;68;3135;14153;6711;5;836.25;752.62
17018;424;2564;4652;64;5771;14154;;10;528.4;528.4
17019;2087;6459;10466;36;8133;14155;;4;686.52;686.52
17020;274;6941;4882;41;8591;14156;;4;713.56;713.56
17021;668;1373;14933;43;8855;14157;;3;207.99;207.99
17022;563;14802;12896;5;1803;14158;;9;472.05;472.05
17023;82;13042;12888;54;7503;14159;;7;405.16;405.16
17024;850;12118;1974;3;7588;14160;;3;316.86;316.86
17025;768;8072;12364;66;6937;14161;;10;591.8;591.8
17026;1069;44;10290;27;12029;14162;;6;812.94;812.94
17027;1958;4741;6097;70;2014;14163;1733;6;733.74;660.37
17028;1987;13009;3665;30;1871;14164;;9;1458.54;1458.54
17029;640;8205;4059;45;2591;14165;12534;7;561.75;505.57
17030;1638;3030;3960;30;3203;14166;;10;1038;1038
17031;1742;2991;13653;70;2927;14167;;10;1260;1260
17032;1360;9469;9876;42;6280;14168;10891;7;831.6;748.44
17033;1327;4605;4705;46;7490;14169;;4;657.2;657.2
17034;1310;11404;3835;12;9194;14170;;2;344.8;344.8
17035;1968;2112;5174;44;357;14171;;10;1764.7;1764.7
17036;1323;5535;1393;36;7016;14172;;3;470.82;470.82
17037;1158;10330;6668;1;803;14173;;7;438.9;438.9
17038;1753;8058;2005;54;3526;14174;;7;333.34;333.34
17039;1379;11975;13060;44;8500;14175;;1;26.18;26.18
17040;824;4048;10050;22;2087;14176;;7;1048.46;1048.46
17041;569;1426;1576;10;10797;14177;;4;56;56
17042;2019;1220;2328;16;6774;14178;13111;4;432.56;389.3
17043;1668;6470;4039;68;11562;14179;;1;87.78;87.78
17044;1757;14196;5155;16;1749;14180;;5;982.45;982.45
17045;1883;13652;8840;72;10613;14181;6455;2;137.86;124.07
17046;933;10694;7419;42;6999;14182;14684;6;684.18;615.76
17047;1213;8456;10532;47;11805;14183;;4;244.56;244.56
17048;1807;5263;5520;46;11290;14184;10985;7;1306.69;1176.02
17049;819;12835;9740;12;3471;14185;4744;3;201.51;181.36
17050;1732;3489;9442;24;5113;14186;353;7;712.74;641.47
17051;613;12858;369;74;9056;14187;4511;4;22.16;19.94
17052;1882;9035;12940;8;13602;14188;;7;1160.11;1160.11
17053;1279;5769;6541;17;4580;14189;;4;307.48;307.48
17054;766;5164;3055;42;5297;14190;;6;336.6;336.6
17055;1218;13082;9003;2;8883;14191;4957;6;1111.08;999.97
17056;1831;4546;14130;67;9657;14192;;8;73.2;73.2
17057;1938;1423;9658;61;3280;14193;;6;1188.66;1188.66
17058;1650;4155;3739;62;4582;14194;;3;434.76;434.76
17059;2160;8816;1041;17;3581;14195;;4;157;157
17060;1197;7029;12990;56;4760;14196;6898;8;1260.64;1134.58
17061;1262;6076;14995;49;14199;14197;;4;597.76;597.76
17062;69;6726;280;61;4028;14198;;8;552.32;552.32
17063;2096;12230;9939;75;10410;14199;;9;1426.77;1426.77
17064;330;5034;13401;46;3918;14200;;3;441.6;441.6
17065;1278;5546;301;72;10133;14201;;8;151.76;151.76
17066;847;13363;13569;5;11643;14202;;2;295.22;295.22
17067;613;9228;2058;47;9065;14203;;7;448.21;448.21
17068;1968;6903;8557;65;10718;14204;;1;117.96;117.96
17069;22;1848;2537;64;6644;14205;;2;49.2;49.2
17070;1937;11856;7212;75;10305;14206;;7;1026.41;1026.41
17071;990;9247;3276;5;4777;14207;;1;51.96;51.96
17072;969;13869;1431;74;6752;14208;7866;3;161.85;145.66
17073;363;5750;12740;58;7815;14209;;5;465.65;465.65
17074;1192;1338;8217;23;5787;14210;9895;1;12.66;11.39
17075;869;89;6068;51;13973;14211;4910;10;1694.2;1524.78
17076;932;6810;4817;22;13322;14212;;4;402.48;402.48
17077;1945;4418;13705;17;12329;14213;;8;495.12;495.12
17078;1060;11304;12235;39;13979;14214;;5;47.25;47.25
17079;1987;1265;14961;10;10838;14215;7284;7;257.67;231.9
17080;391;9807;5413;75;538;14216;;2;222.28;222.28
17081;158;7653;11877;10;4644;14217;;1;183.22;183.22
17082;1995;1339;410;74;5641;14218;;7;801.78;801.78
17083;2131;11738;2006;31;8555;14219;;6;345.48;345.48
17084;1958;10025;9829;72;5586;14220;;4;45.68;45.68
17085;443;7129;9283;23;9704;14221;;2;223.58;223.58
17086;319;1846;13831;21;13229;14222;6856;4;236;212.4
17087;1420;12162;9305;73;6404;14223;;9;619.38;619.38
17088;414;10371;1289;70;3653;14224;8345;7;507.29;456.56
17089;728;3267;11906;55;4330;14225;;8;878.32;878.32
17090;1071;1399;2450;47;1446;14226;;3;376.02;376.02
17091;611;10274;3107;20;7997;14227;7124;2;369.06;332.15
17092;472;2761;6039;33;9563;14228;10695;2;362.26;326.03
17093;945;515;2212;67;1327;14229;;8;290.4;290.4
17094;999;12803;13342;75;2911;14230;;2;80.12;80.12
17095;667;563;9001;37;6814;14231;6101;3;56.52;50.87
17096;1554;1136;6414;77;2120;14232;4841;2;216.36;194.72
17097;2016;6003;3058;74;2185;14233;;6;282.48;282.48
17098;1721;12827;9169;2;2706;14234;;7;1073.73;1073.73
17099;1488;1841;6822;67;7014;14235;1173;10;1581.6;1423.44
17100;1477;2196;12695;75;8299;14236;;8;1532.8;1532.8
17101;387;11121;7747;20;12998;14237;;7;1199.94;1199.94
17102;736;10290;8026;47;11343;14238;1474;6;449.7;404.73
17103;1759;10138;5610;41;7250;14239;3421;3;427.95;385.15
17104;1730;11522;3695;73;5728;14240;7799;1;124.78;112.3
17105;1972;51;1536;36;4273;14241;4132;8;639.92;575.93
17106;640;8123;164;52;2441;14242;;3;574.02;574.02
17107;1674;13721;3961;24;7644;14243;;3;111.81;111.81
17108;768;5624;14465;72;12776;14244;;2;256.8;256.8
17109;681;704;10676;1;14609;14245;668;4;543.56;489.2
17110;1469;4655;7288;38;536;14246;;8;855.36;855.36
17111;727;12790;2703;32;6610;14247;;10;546.1;546.1
17112;517;3246;4551;74;4364;14248;;3;128.04;128.04
17113;1986;1031;3805;36;1358;14249;2494;8;1330.56;1197.5
17114;980;12950;13906;23;3430;14250;;9;1516.14;1516.14
17115;842;6674;5471;38;3456;14251;9679;5;617.7;555.93
17116;2093;5890;13655;71;7429;14252;;5;560.95;560.95
17117;1852;3083;2692;6;10018;14253;;5;844.35;844.35
17118;1203;12918;1303;44;4360;14254;9027;7;487.34;438.61
17119;1759;2227;1392;29;5052;14255;;1;49.1;49.1
17120;1280;3453;5485;10;6421;14256;;5;177.9;177.9
17121;504;367;8277;24;13912;14257;9110;10;1279.6;1151.64
17122;580;8841;6226;44;9919;14258;;6;468;468
17123;1571;10940;4947;24;6865;14259;;3;112.83;112.83
17124;1181;9286;2072;69;13085;14260;;6;265.2;265.2
17125;1195;6203;9707;5;5088;14261;;2;90.98;90.98
17126;2042;13669;5920;62;5395;14262;;10;1618.9;1618.9
17127;1366;975;1861;37;5806;14263;11365;5;115.4;103.86
17128;1619;11379;14091;25;2056;14264;;8;488.72;488.72
17129;1617;8451;823;15;10130;14265;9031;9;1596.24;1436.62
17130;364;12774;2509;31;1437;14266;;9;84.51;84.51
17131;1456;1926;12486;39;14014;14267;;2;201.92;201.92
17132;1816;8742;56;44;14835;14268;;7;571.41;571.41
17133;855;2433;10295;39;6191;14269;2462;3;245.01;220.51
17134;386;9235;3731;17;13684;14270;;5;29.15;29.15
17135;494;12164;10761;43;13986;14271;;5;78.25;78.25
17136;1480;895;9262;20;13809;14272;;2;145.84;145.84
17137;1150;13096;6039;49;2132;14273;;2;280.22;280.22
17138;1867;3564;13645;53;12206;14274;;3;537.39;537.39
17139;2041;14122;10466;62;2091;14275;;10;1536.5;1536.5
17140;814;11342;12824;8;1028;14276;;10;998.2;998.2
17141;1935;2342;1768;45;4943;14277;;1;97.59;97.59
17142;127;14028;2951;6;5217;14278;13537;2;10.76;9.68
17143;1645;5183;112;31;12715;14279;;6;248.34;248.34
17144;695;13157;10322;64;12611;14280;;3;493.5;493.5
17145;373;1034;10661;45;13477;14281;;4;172.24;172.24
17146;2104;5281;10409;39;2083;14282;;8;1177.2;1177.2
17147;1118;1310;8214;42;13560;14283;1939;8;994.32;894.89
17148;1827;7938;1712;31;11187;14284;;8;987.76;987.76
17149;52;14943;6432;27;2591;14285;5399;7;795.69;716.12
17150;498;2913;10142;35;1743;14286;10449;3;178.11;160.3
17151;2063;2213;387;42;12931;14287;;3;573.48;573.48
17152;117;12807;14015;64;14792;14288;5469;3;76.83;69.15
17153;1113;8259;9230;32;10895;14289;;3;567.09;567.09
17154;2171;13589;8867;50;12132;14290;11807;2;307.28;276.55
17155;2086;7413;4625;48;14862;14291;;4;506.6;506.6
17156;1185;7355;200;49;12593;14292;;2;32.98;32.98
17157;1055;13328;9596;77;6559;14293;;4;466.92;466.92
17158;164;11302;4240;56;10511;14294;;1;101.7;101.7
17159;1713;1205;2995;3;1095;14295;;1;100.07;100.07
17160;90;318;3234;63;8520;14296;6574;10;1475.2;1327.68
17161;555;2306;1697;31;3492;14297;;6;184.74;184.74
