"id_pago","metodo","monto","fecha_pago"
"16274","Tarjeta de Débito","12.02","2024-08-24"
"16275","Efectivo","188.84","2024-12-12"
"16276","Transferencia Bancaria","210.14","2024-10-16"
"16277","Tarjeta de Crédito","494.81","2024-11-30"
"16278","Tarjeta de Débito","462.20","2024-05-24"
"16279","Tarjeta de Crédito","272.08","2024-10-23"
"16280","Transferencia Bancaria","136.08","2025-01-26"
"16281","Efectivo","41.77","2024-05-23"
"16282","Tarjeta de Débito","388.83","2025-02-04"
"16283","Tarjeta de Débito","70.77","2024-08-20"
"16284","Efectivo","149.93","2024-07-10"
"16285","Tarjeta de Débito","346.77","2024-07-20"
"16286","Transferencia Bancaria","420.40","2024-12-06"
"16287","Tarjeta de Débito","217.26","2024-07-18"
"16288","Transferencia Bancaria","362.03","2024-06-26"
"16289","Efectivo","156.24","2024-08-17"
"16290","Transferencia Bancaria","113.77","2024-10-22"
"16291","Tarjeta de Débito","177.18","2024-03-30"
"16292","Tarjeta de Débito","493.75","2024-12-22"
"16293","Efectivo","40.61","2024-07-03"
"16294","Efectivo","470.49","2024-07-14"
"16295","Tarjeta de Crédito","374.94","2025-01-12"
"16296","Transferencia Bancaria","236.93","2025-03-11"
"16297","Transferencia Bancaria","494.08","2024-06-08"
"16298","Efectivo","129.01","2025-01-12"
"16299","Tarjeta de Crédito","155.52","2024-05-12"
"16300","Efectivo","120.38","2025-03-09"
"16301","Tarjeta de Crédito","448.45","2024-05-15"
"16302","Transferencia Bancaria","222.49","2024-10-25"
"16303","Efectivo","322.68","2024-07-18"
"16304","Transferencia Bancaria","396.57","2025-02-11"
"16305","Transferencia Bancaria","144.70","2025-02-17"
"16306","Transferencia Bancaria","448.40","2024-09-05"
"16307","Transferencia Bancaria","107.99","2024-11-19"
"16308","Transferencia Bancaria","55.83","2025-03-14"
"16309","Transferencia Bancaria","19.42","2024-11-27"
"16310","Transferencia Bancaria","67.96","2024-04-06"
"16311","Tarjeta de Crédito","47.78","2024-04-23"
"16312","Tarjeta de Crédito","274.02","2025-03-10"
"16313","Transferencia Bancaria","185.01","2024-09-18"
"16314","Efectivo","465.58","2024-05-02"
"16315","Transferencia Bancaria","171.65","2024-06-19"
"16316","Tarjeta de Crédito","271.93","2024-09-10"
"16317","Transferencia Bancaria","302.67","2024-12-06"
"16318","Transferencia Bancaria","189.84","2025-01-13"
"16319","Tarjeta de Débito","456.60","2024-09-16"
"16320","Tarjeta de Crédito","85.33","2024-10-23"
"16321","Tarjeta de Crédito","271.25","2024-08-05"
"16322","Tarjeta de Débito","156.67","2024-05-22"
"16323","Transferencia Bancaria","323.01","2024-12-20"
"16324","Tarjeta de Débito","435.36","2025-02-21"
"16325","Transferencia Bancaria","195.62","2025-01-26"
"16326","Transferencia Bancaria","86.91","2024-11-24"
"16327","Efectivo","210.14","2025-01-07"
"16328","Efectivo","357.00","2024-09-16"
"16329","Tarjeta de Crédito","453.55","2025-02-28"
"16330","Tarjeta de Crédito","277.12","2025-03-08"
"16331","Tarjeta de Crédito","444.37","2024-07-19"
"16332","Transferencia Bancaria","159.85","2024-06-28"
"16333","Transferencia Bancaria","422.58","2025-01-12"
"16334","Tarjeta de Débito","227.28","2024-07-17"
"16335","Transferencia Bancaria","137.49","2024-10-13"
"16336","Transferencia Bancaria","75.82","2024-04-12"
"16337","Tarjeta de Crédito","341.47","2024-05-07"
"16338","Transferencia Bancaria","215.66","2024-08-12"
"16339","Transferencia Bancaria","171.42","2024-10-09"
"16340","Tarjeta de Crédito","270.83","2024-11-07"
"16341","Tarjeta de Crédito","416.90","2024-05-07"
"16342","Tarjeta de Débito","409.86","2024-09-06"
"16343","Efectivo","318.55","2024-04-28"
"16344","Tarjeta de Crédito","217.59","2024-11-13"
"16345","Transferencia Bancaria","256.73","2024-06-25"
"16346","Tarjeta de Crédito","362.47","2025-03-14"
"16347","Transferencia Bancaria","403.04","2024-11-12"
"16348","Tarjeta de Débito","328.41","2025-03-16"
"16349","Transferencia Bancaria","343.05","2024-10-31"
"16350","Tarjeta de Débito","416.30","2025-01-09"
"16351","Tarjeta de Débito","478.91","2024-05-27"
"16352","Tarjeta de Débito","185.04","2024-08-18"
"16353","Transferencia Bancaria","294.11","2024-06-22"
"16354","Tarjeta de Crédito","498.97","2024-09-25"
"16355","Transferencia Bancaria","160.68","2024-10-26"
"16356","Transferencia Bancaria","77.58","2024-11-24"
"16357","Transferencia Bancaria","486.23","2024-04-24"
"16358","Tarjeta de Crédito","174.75","2024-12-12"
"16359","Tarjeta de Débito","380.77","2024-08-01"
"16360","Transferencia Bancaria","109.27","2024-12-31"
"16361","Efectivo","206.51","2024-09-13"
"16362","Transferencia Bancaria","36.47","2024-10-02"
"16363","Transferencia Bancaria","187.69","2024-06-15"
"16364","Tarjeta de Crédito","135.49","2025-01-25"
"16365","Tarjeta de Crédito","321.55","2024-05-23"
"16366","Efectivo","15.84","2024-07-29"
"16367","Tarjeta de Crédito","24.76","2024-11-29"
"16368","Efectivo","358.03","2024-10-03"
"16369","Tarjeta de Crédito","430.62","2025-01-18"
"16370","Efectivo","129.11","2024-12-21"
"16371","Transferencia Bancaria","224.72","2024-11-10"
"16372","Tarjeta de Débito","296.59","2024-04-08"
"16373","Tarjeta de Débito","14.25","2024-05-22"
"16374","Transferencia Bancaria","127.08","2024-07-31"
"16375","Tarjeta de Crédito","83.42","2024-05-29"
"16376","Transferencia Bancaria","463.83","2025-02-04"
"16377","Tarjeta de Débito","44.98","2024-06-05"
"16378","Transferencia Bancaria","207.26","2025-02-14"
"16379","Efectivo","345.24","2024-09-15"
"16380","Tarjeta de Débito","448.10","2024-10-25"
"16381","Tarjeta de Crédito","181.45","2024-09-11"
"16382","Transferencia Bancaria","139.70","2025-03-10"
"16383","Tarjeta de Crédito","76.41","2024-11-03"
"16384","Transferencia Bancaria","145.05","2024-04-20"
"16385","Tarjeta de Crédito","165.01","2024-10-09"
"16386","Efectivo","108.84","2024-12-04"
"16387","Transferencia Bancaria","390.92","2024-07-14"
"16388","Tarjeta de Crédito","216.13","2024-03-31"
"16389","Tarjeta de Crédito","225.72","2024-05-02"
"16390","Transferencia Bancaria","366.70","2024-08-26"
"16391","Transferencia Bancaria","60.15","2024-05-15"
"16392","Tarjeta de Crédito","431.90","2025-03-02"
"16393","Efectivo","254.20","2025-02-15"
"16394","Transferencia Bancaria","288.23","2024-04-12"
"16395","Efectivo","333.09","2024-08-27"
"16396","Transferencia Bancaria","354.74","2024-10-22"
"16397","Efectivo","287.01","2024-11-24"
"16398","Efectivo","61.16","2024-05-14"
"16399","Transferencia Bancaria","411.15","2024-04-14"
"16400","Transferencia Bancaria","476.73","2024-10-31"
"16401","Transferencia Bancaria","67.62","2024-09-09"
"16402","Tarjeta de Débito","255.26","2024-08-31"
"16403","Transferencia Bancaria","290.67","2024-07-09"
"16404","Efectivo","404.91","2024-09-07"
"16405","Transferencia Bancaria","498.98","2025-03-16"
"16406","Tarjeta de Crédito","285.34","2024-11-08"
"16407","Tarjeta de Crédito","462.45","2024-05-10"
"16408","Tarjeta de Débito","161.55","2024-07-24"
"16409","Tarjeta de Débito","495.87","2024-07-08"
"16410","Tarjeta de Crédito","336.80","2024-11-11"
"16411","Transferencia Bancaria","217.57","2024-06-25"
"16412","Transferencia Bancaria","367.15","2024-12-12"
"16413","Transferencia Bancaria","53.86","2024-05-13"
"16414","Tarjeta de Débito","498.76","2024-07-12"
"16415","Transferencia Bancaria","160.73","2024-06-09"
"16416","Efectivo","463.09","2024-08-15"
"16417","Tarjeta de Crédito","311.05","2024-10-17"
"16418","Efectivo","308.84","2024-04-28"
"16419","Transferencia Bancaria","332.52","2025-02-04"
"16420","Efectivo","340.65","2024-05-02"
"16421","Tarjeta de Crédito","361.78","2024-10-18"
"16422","Transferencia Bancaria","269.88","2024-10-18"
"16423","Transferencia Bancaria","85.16","2024-05-19"
"16424","Transferencia Bancaria","292.57","2024-07-04"
"16425","Efectivo","91.75","2025-01-20"
"16426","Transferencia Bancaria","392.05","2024-05-26"
"16427","Tarjeta de Débito","423.38","2024-11-01"
"16428","Transferencia Bancaria","135.87","2024-05-02"
"16429","Transferencia Bancaria","135.15","2024-05-07"
"16430","Transferencia Bancaria","477.61","2024-05-04"
"16431","Transferencia Bancaria","251.92","2025-02-04"
"16432","Tarjeta de Crédito","392.36","2024-07-31"
"16433","Transferencia Bancaria","96.24","2025-01-26"
"16434","Transferencia Bancaria","201.70","2024-06-28"
"16435","Efectivo","263.56","2025-01-15"
"16436","Tarjeta de Débito","100.39","2024-03-27"
"16437","Tarjeta de Crédito","86.23","2024-12-01"
"16438","Transferencia Bancaria","438.83","2024-08-06"
"16439","Transferencia Bancaria","31.11","2024-12-25"
"16440","Tarjeta de Crédito","140.81","2024-05-10"
"16441","Tarjeta de Crédito","253.55","2024-12-08"
"16442","Tarjeta de Crédito","299.31","2025-02-04"
"16443","Tarjeta de Débito","35.96","2024-09-15"
"16444","Tarjeta de Débito","273.71","2024-07-06"
"16445","Transferencia Bancaria","169.17","2025-02-17"
"16446","Transferencia Bancaria","376.93","2024-08-08"
"16447","Transferencia Bancaria","397.68","2024-07-13"
"16448","Tarjeta de Crédito","184.29","2025-02-07"
"16449","Transferencia Bancaria","437.75","2024-04-26"
"16450","Tarjeta de Crédito","249.72","2025-02-12"
"16451","Tarjeta de Débito","260.50","2024-05-12"
"16452","Transferencia Bancaria","410.07","2024-06-10"
"16453","Tarjeta de Crédito","165.14","2024-12-24"
"16454","Tarjeta de Crédito","324.91","2024-08-12"
"16455","Tarjeta de Débito","44.81","2024-08-15"
"16456","Tarjeta de Crédito","174.44","2025-02-08"
"16457","Transferencia Bancaria","202.74","2024-05-31"
"16458","Tarjeta de Crédito","68.55","2024-06-17"
"16459","Tarjeta de Crédito","213.65","2024-11-21"
"16460","Tarjeta de Crédito","337.51","2024-09-26"
"16461","Transferencia Bancaria","291.26","2025-03-11"
"16462","Tarjeta de Débito","346.16","2024-03-24"
"16463","Tarjeta de Débito","292.28","2024-09-29"
"16464","Transferencia Bancaria","439.76","2024-12-31"
"16465","Transferencia Bancaria","443.81","2025-03-04"
"16466","Tarjeta de Crédito","122.59","2024-12-14"
"16467","Efectivo","452.61","2024-11-12"
"16468","Transferencia Bancaria","341.06","2024-12-27"
"16469","Transferencia Bancaria","373.89","2024-07-28"
"16470","Tarjeta de Débito","123.54","2024-06-28"
"16471","Transferencia Bancaria","404.90","2025-01-04"
"16472","Efectivo","237.05","2024-06-13"
"16473","Tarjeta de Crédito","178.03","2025-03-21"
"16474","Transferencia Bancaria","85.99","2024-05-10"
"16475","Tarjeta de Crédito","138.34","2024-04-23"
"16476","Transferencia Bancaria","329.78","2024-06-08"
"16477","Transferencia Bancaria","472.29","2024-07-04"
"16478","Tarjeta de Crédito","349.89","2024-11-20"
"16479","Tarjeta de Débito","136.78","2024-10-01"
"16480","Transferencia Bancaria","221.97","2024-07-25"
"16481","Transferencia Bancaria","176.56","2024-08-05"
"16482","Transferencia Bancaria","127.03","2025-01-02"
"16483","Efectivo","253.34","2024-12-11"
"16484","Transferencia Bancaria","114.34","2025-03-14"
"16485","Tarjeta de Débito","190.21","2024-11-10"
"16486","Tarjeta de Crédito","180.87","2024-04-06"
"16487","Efectivo","152.30","2024-04-04"
"16488","Tarjeta de Crédito","19.18","2025-02-07"
"16489","Transferencia Bancaria","256.08","2025-02-16"
"16490","Transferencia Bancaria","406.75","2024-06-21"
"16491","Tarjeta de Crédito","162.57","2024-12-24"
"16492","Tarjeta de Débito","110.23","2025-03-05"
"16493","Efectivo","323.69","2024-09-02"
"16494","Tarjeta de Crédito","25.02","2024-09-16"
"16495","Tarjeta de Débito","462.10","2024-09-13"
"16496","Tarjeta de Crédito","135.10","2025-03-22"
"16497","Tarjeta de Crédito","427.14","2024-05-31"
"16498","Transferencia Bancaria","240.85","2024-12-23"
"16499","Transferencia Bancaria","135.09","2024-05-19"
"16500","Tarjeta de Débito","239.53","2024-07-05"
"16501","Efectivo","357.16","2024-12-29"
"16502","Transferencia Bancaria","179.96","2025-02-09"
"16503","Transferencia Bancaria","446.34","2024-05-01"
"16504","Transferencia Bancaria","156.04","2024-04-14"
"16505","Transferencia Bancaria","313.92","2024-04-01"
"16506","Tarjeta de Débito","97.77","2024-04-12"
"16507","Tarjeta de Débito","193.47","2024-10-10"
"16508","Tarjeta de Crédito","175.86","2024-11-06"
"16509","Efectivo","474.30","2024-08-26"
"16510","Transferencia Bancaria","184.18","2024-10-13"
"16511","Tarjeta de Débito","360.88","2024-06-05"
"16512","Transferencia Bancaria","131.43","2024-12-04"
"16513","Efectivo","20.94","2025-01-10"
"16514","Efectivo","15.36","2024-08-09"
"16515","Tarjeta de Crédito","224.46","2024-12-17"
"16516","Transferencia Bancaria","210.06","2025-02-02"
"16517","Tarjeta de Crédito","409.43","2025-01-26"
"16518","Transferencia Bancaria","338.10","2024-07-14"
"16519","Transferencia Bancaria","186.59","2024-09-12"
"16520","Tarjeta de Crédito","78.32","2024-07-17"
"16521","Tarjeta de Crédito","161.65","2024-07-29"
"16522","Transferencia Bancaria","201.79","2024-08-02"
"16523","Tarjeta de Débito","108.90","2024-06-28"
"16524","Tarjeta de Débito","222.29","2025-02-26"
"16525","Transferencia Bancaria","153.88","2025-03-09"
"16526","Efectivo","438.54","2024-05-07"
"16527","Tarjeta de Débito","249.11","2024-06-08"
"16528","Efectivo","391.69","2024-07-13"
"16529","Tarjeta de Crédito","161.54","2024-06-10"
"16530","Tarjeta de Crédito","284.54","2024-04-07"
"16531","Efectivo","201.26","2024-11-21"
"16532","Efectivo","186.53","2024-07-24"
"16533","Transferencia Bancaria","481.72","2024-08-15"
"16534","Tarjeta de Crédito","246.68","2024-06-10"
"16535","Tarjeta de Crédito","349.42","2024-06-01"
"16536","Efectivo","92.43","2024-11-20"
"16537","Tarjeta de Crédito","182.32","2024-08-27"
"16538","Transferencia Bancaria","435.25","2024-06-05"
"16539","Tarjeta de Débito","266.60","2024-10-11"
"16540","Tarjeta de Débito","202.49","2024-10-24"
"16541","Transferencia Bancaria","98.00","2024-05-30"
"16542","Tarjeta de Débito","273.68","2024-08-22"
"16543","Transferencia Bancaria","249.03","2024-08-29"
"16544","Efectivo","384.75","2024-07-24"
"16545","Tarjeta de Crédito","129.16","2024-07-31"
"16546","Efectivo","208.50","2024-10-17"
"16547","Transferencia Bancaria","267.30","2024-06-21"
"16548","Transferencia Bancaria","68.71","2025-03-01"
"16549","Tarjeta de Débito","46.58","2025-01-02"
"16550","Tarjeta de Crédito","187.43","2024-03-30"
"16551","Efectivo","81.33","2024-04-22"
"16552","Tarjeta de Crédito","445.51","2024-10-07"
"16553","Transferencia Bancaria","411.50","2024-11-24"
"16554","Transferencia Bancaria","472.13","2024-11-12"
"16555","Efectivo","427.71","2024-11-19"
"16556","Tarjeta de Débito","22.98","2025-03-19"
"16557","Transferencia Bancaria","41.61","2024-05-06"
"16558","Transferencia Bancaria","482.60","2024-04-04"
"16559","Efectivo","350.57","2025-03-07"
"16560","Tarjeta de Débito","156.96","2024-04-10"
"16561","Transferencia Bancaria","321.92","2025-01-01"
"16562","Tarjeta de Crédito","447.97","2024-09-24"
"16563","Tarjeta de Crédito","44.19","2024-08-15"
"16564","Efectivo","321.72","2024-06-07"
"16565","Transferencia Bancaria","360.65","2024-08-02"
"16566","Transferencia Bancaria","111.27","2024-04-16"
"16567","Tarjeta de Crédito","429.13","2025-02-15"
"16568","Efectivo","461.35","2024-08-24"
"16569","Transferencia Bancaria","24.64","2025-03-02"
"16570","Transferencia Bancaria","73.55","2025-01-12"
"16571","Transferencia Bancaria","202.71","2024-09-29"
"16572","Tarjeta de Crédito","235.66","2024-11-07"
"16573","Transferencia Bancaria","453.99","2024-09-05"
"16574","Efectivo","484.83","2024-10-13"
"16575","Transferencia Bancaria","446.74","2024-05-03"
"16576","Tarjeta de Crédito","356.20","2024-04-25"
"16577","Efectivo","241.61","2024-08-07"
"16578","Tarjeta de Crédito","436.04","2024-05-09"
"16579","Efectivo","196.73","2025-01-26"
"16580","Efectivo","316.57","2024-04-15"
"16581","Transferencia Bancaria","340.44","2025-01-22"
"16582","Transferencia Bancaria","417.75","2024-07-12"
"16583","Tarjeta de Crédito","305.28","2024-11-07"
"16584","Transferencia Bancaria","430.30","2024-05-09"
"16585","Efectivo","379.50","2024-09-01"
"16586","Tarjeta de Débito","421.39","2024-10-07"
"16587","Transferencia Bancaria","455.41","2025-03-05"
"16588","Transferencia Bancaria","346.31","2024-05-04"
"16589","Tarjeta de Débito","76.48","2024-06-20"
"16590","Transferencia Bancaria","264.47","2024-11-19"
"16591","Tarjeta de Crédito","50.93","2024-08-26"
"16592","Transferencia Bancaria","433.87","2024-04-06"
"16593","Tarjeta de Crédito","178.18","2024-11-09"
"16594","Tarjeta de Crédito","425.00","2024-06-21"
"16595","Transferencia Bancaria","408.54","2025-03-08"
"16596","Efectivo","375.73","2024-11-05"
"16597","Transferencia Bancaria","428.51","2024-07-22"
"16598","Transferencia Bancaria","370.20","2024-12-18"
"16599","Tarjeta de Débito","50.55","2025-02-13"
"16600","Tarjeta de Débito","447.01","2025-03-17"
"16601","Transferencia Bancaria","393.04","2025-01-09"
"16602","Tarjeta de Débito","244.45","2024-11-25"
"16603","Tarjeta de Crédito","477.53","2025-02-28"
"16604","Transferencia Bancaria","116.57","2024-08-27"
"16605","Tarjeta de Crédito","378.29","2024-07-23"
"16606","Efectivo","401.40","2024-08-18"
"16607","Transferencia Bancaria","336.64","2024-05-06"
"16608","Tarjeta de Débito","199.19","2024-05-13"
"16609","Tarjeta de Crédito","321.87","2024-04-08"
"16610","Tarjeta de Débito","151.51","2024-04-08"
"16611","Efectivo","420.93","2024-08-02"
"16612","Transferencia Bancaria","114.22","2025-03-12"
"16613","Transferencia Bancaria","186.28","2024-11-15"
"16614","Tarjeta de Débito","211.03","2025-01-20"
"16615","Efectivo","129.22","2025-02-28"
"16616","Tarjeta de Débito","462.17","2024-10-05"
"16617","Tarjeta de Crédito","305.24","2024-07-07"
"16618","Efectivo","420.84","2024-08-16"
"16619","Transferencia Bancaria","98.83","2024-09-18"
"16620","Transferencia Bancaria","493.57","2024-08-29"
"16621","Tarjeta de Débito","232.92","2024-06-16"
"16622","Transferencia Bancaria","235.42","2025-01-30"
"16623","Tarjeta de Débito","484.21","2025-03-07"
"16624","Transferencia Bancaria","173.08","2025-03-19"
"16625","Tarjeta de Débito","126.40","2024-05-28"
"16626","Transferencia Bancaria","28.79","2024-04-01"
"16627","Transferencia Bancaria","110.95","2025-02-01"
"16628","Tarjeta de Crédito","65.27","2024-09-02"
"16629","Tarjeta de Crédito","301.60","2024-10-04"
"16630","Tarjeta de Débito","477.70","2024-04-09"
"16631","Tarjeta de Crédito","173.55","2024-08-12"
"16632","Transferencia Bancaria","277.97","2025-03-16"
"16633","Transferencia Bancaria","177.75","2025-02-10"
"16634","Tarjeta de Crédito","81.67","2024-07-02"
"16635","Tarjeta de Débito","466.87","2024-10-09"
"16636","Transferencia Bancaria","491.35","2024-07-26"
"16637","Transferencia Bancaria","454.99","2024-10-10"
"16638","Efectivo","133.72","2024-10-25"
"16639","Transferencia Bancaria","89.07","2024-09-09"
"16640","Tarjeta de Débito","286.95","2024-10-21"
"16641","Tarjeta de Crédito","378.53","2024-03-26"
"16642","Transferencia Bancaria","289.52","2025-03-02"
"16643","Transferencia Bancaria","23.84","2024-10-24"
"16644","Efectivo","232.16","2024-12-04"
"16645","Transferencia Bancaria","451.75","2024-11-15"
"16646","Tarjeta de Débito","267.95","2025-01-28"
"16647","Tarjeta de Crédito","112.35","2024-10-25"
"16648","Efectivo","370.95","2024-05-28"
"16649","Transferencia Bancaria","283.62","2025-03-15"
"16650","Tarjeta de Débito","470.66","2024-09-08"
"16651","Tarjeta de Débito","51.73","2024-04-24"
"16652","Tarjeta de Crédito","180.04","2024-03-30"
"16653","Transferencia Bancaria","370.62","2024-05-17"
"16654","Tarjeta de Débito","165.34","2025-01-21"
"16655","Tarjeta de Débito","365.44","2024-06-09"
"16656","Tarjeta de Crédito","192.42","2025-01-10"
"16657","Tarjeta de Débito","456.58","2024-10-31"
"16658","Transferencia Bancaria","464.49","2024-11-16"
"16659","Transferencia Bancaria","17.84","2024-12-19"
"16660","Transferencia Bancaria","87.17","2024-05-21"
"16661","Tarjeta de Débito","58.28","2024-07-18"
"16662","Tarjeta de Débito","137.18","2025-02-03"
"16663","Transferencia Bancaria","402.14","2024-08-18"
"16664","Transferencia Bancaria","103.64","2024-09-24"
"16665","Efectivo","292.37","2024-06-05"
"16666","Tarjeta de Crédito","237.77","2024-04-05"
"16667","Transferencia Bancaria","311.63","2025-02-25"
"16668","Transferencia Bancaria","136.87","2024-08-09"
"16669","Tarjeta de Débito","60.54","2024-10-02"
"16670","Transferencia Bancaria","96.21","2024-11-29"
"16671","Transferencia Bancaria","355.53","2025-02-06"
"16672","Tarjeta de Crédito","275.57","2025-03-12"
"16673","Transferencia Bancaria","103.34","2024-12-27"
"16674","Efectivo","407.33","2025-01-27"
"16675","Tarjeta de Débito","56.30","2024-04-17"
"16676","Tarjeta de Débito","26.64","2024-10-11"
"16677","Tarjeta de Débito","441.95","2024-11-03"
"16678","Transferencia Bancaria","287.85","2024-09-21"
"16679","Tarjeta de Crédito","207.08","2025-01-23"
"16680","Efectivo","348.30","2024-11-27"
"16681","Tarjeta de Débito","345.01","2025-02-01"
"16682","Transferencia Bancaria","210.05","2024-10-04"
"16683","Transferencia Bancaria","337.99","2025-01-30"
"16684","Tarjeta de Crédito","322.79","2024-05-18"
"16685","Tarjeta de Crédito","190.05","2024-10-04"
"16686","Transferencia Bancaria","298.24","2025-01-03"
"16687","Tarjeta de Crédito","57.54","2024-08-16"
"16688","Efectivo","237.73","2024-08-28"
"16689","Transferencia Bancaria","182.99","2024-11-17"
"16690","Transferencia Bancaria","345.64","2024-08-08"
"16691","Transferencia Bancaria","342.50","2025-01-25"
"16692","Tarjeta de Débito","19.92","2024-07-14"
"16693","Transferencia Bancaria","25.43","2024-08-18"
"16694","Efectivo","324.32","2024-11-16"
"16695","Transferencia Bancaria","155.83","2024-06-03"
"16696","Tarjeta de Crédito","376.63","2025-02-02"
"16697","Tarjeta de Crédito","44.91","2024-12-22"
"16698","Transferencia Bancaria","350.87","2025-01-28"
"16699","Transferencia Bancaria","356.09","2024-04-21"
"16700","Transferencia Bancaria","102.71","2024-03-25"
"16701","Tarjeta de Débito","231.82","2024-09-20"
"16702","Transferencia Bancaria","17.21","2024-03-29"
"16703","Tarjeta de Crédito","10.44","2024-11-26"
"16704","Efectivo","433.33","2024-07-24"
"16705","Tarjeta de Débito","157.82","2024-04-05"
"16706","Transferencia Bancaria","195.72","2024-06-04"
"16707","Transferencia Bancaria","472.87","2024-05-18"
"16708","Transferencia Bancaria","172.88","2025-02-08"
"16709","Transferencia Bancaria","375.99","2024-04-22"
"16710","Tarjeta de Débito","171.81","2024-06-12"
"16711","Tarjeta de Débito","97.55","2024-12-25"
"16712","Transferencia Bancaria","269.40","2024-08-15"
"16713","Tarjeta de Crédito","120.13","2024-07-18"
"16714","Transferencia Bancaria","142.79","2024-09-29"
"16715","Transferencia Bancaria","37.98","2024-08-09"
"16716","Transferencia Bancaria","123.87","2024-11-27"
"16717","Transferencia Bancaria","209.98","2024-10-12"
"16718","Transferencia Bancaria","243.17","2025-03-06"
"16719","Transferencia Bancaria","150.01","2024-08-22"
"16720","Transferencia Bancaria","419.92","2024-05-24"
"16721","Transferencia Bancaria","284.87","2024-10-03"
"16722","Tarjeta de Débito","194.98","2024-12-29"
"16723","Efectivo","115.14","2024-06-24"
"16724","Tarjeta de Crédito","423.13","2024-11-27"
"16725","Transferencia Bancaria","466.34","2024-11-10"
"16726","Efectivo","355.42","2024-12-05"
"16727","Efectivo","13.15","2024-06-25"
"16728","Transferencia Bancaria","29.29","2024-12-21"
"16729","Tarjeta de Crédito","121.39","2025-02-12"
"16730","Transferencia Bancaria","438.30","2024-11-19"
"16731","Tarjeta de Débito","410.23","2024-04-21"
"16732","Transferencia Bancaria","222.60","2024-04-01"
"16733","Transferencia Bancaria","181.48","2025-02-13"
"16734","Tarjeta de Crédito","388.18","2025-02-16"
"16735","Transferencia Bancaria","402.83","2025-01-22"
"16736","Tarjeta de Débito","223.79","2024-04-04"
"16737","Efectivo","220.02","2024-11-23"
"16738","Transferencia Bancaria","330.21","2025-01-26"
"16739","Tarjeta de Débito","79.44","2025-02-16"
"16740","Tarjeta de Crédito","324.96","2024-10-05"
"16741","Transferencia Bancaria","464.39","2024-06-10"
"16742","Tarjeta de Crédito","426.79","2025-03-10"
"16743","Tarjeta de Crédito","477.41","2025-03-17"
"16744","Transferencia Bancaria","438.50","2024-07-30"
"16745","Transferencia Bancaria","52.49","2024-11-15"
"16746","Transferencia Bancaria","198.63","2024-04-23"
"16747","Tarjeta de Crédito","486.29","2024-09-25"
"16748","Tarjeta de Débito","437.04","2024-06-18"
"16749","Transferencia Bancaria","22.38","2024-10-03"
"16750","Tarjeta de Crédito","222.54","2024-11-27"
"16751","Transferencia Bancaria","385.93","2024-12-30"
"16752","Transferencia Bancaria","456.50","2024-05-11"
"16753","Tarjeta de Crédito","76.91","2024-10-16"
"16754","Transferencia Bancaria","107.33","2025-01-31"
"16755","Tarjeta de Débito","448.21","2024-11-13"
"16756","Efectivo","342.39","2024-04-24"
"16757","Tarjeta de Crédito","59.77","2024-08-08"
"16758","Tarjeta de Crédito","462.00","2024-07-01"
"16759","Tarjeta de Débito","344.35","2024-09-18"
"16760","Transferencia Bancaria","155.18","2024-06-11"
"16761","Efectivo","475.32","2024-09-26"
"16762","Efectivo","259.93","2024-04-18"
"16763","Efectivo","312.81","2024-12-08"
"16764","Transferencia Bancaria","242.44","2024-08-07"
"16765","Tarjeta de Crédito","271.45","2024-04-12"
"16766","Tarjeta de Débito","161.88","2024-04-13"
"16767","Tarjeta de Crédito","457.71","2024-11-20"
"16768","Tarjeta de Crédito","181.11","2024-09-11"
"16769","Tarjeta de Crédito","292.06","2024-12-16"
"16770","Transferencia Bancaria","117.12","2024-10-11"
"16771","Tarjeta de Crédito","130.66","2025-01-13"
"16772","Tarjeta de Débito","48.54","2024-08-28"
"16773","Transferencia Bancaria","116.25","2024-10-29"
"16774","Transferencia Bancaria","355.21","2025-02-21"
"16775","Transferencia Bancaria","123.67","2025-02-07"
"16776","Transferencia Bancaria","147.88","2024-06-11"
"16777","Transferencia Bancaria","266.35","2024-06-01"
"16778","Efectivo","306.61","2024-07-17"
"16779","Tarjeta de Débito","427.69","2024-11-20"
"16780","Transferencia Bancaria","264.98","2024-09-02"
"16781","Efectivo","108.84","2024-12-31"
"16782","Tarjeta de Débito","289.06","2024-11-07"
"16783","Transferencia Bancaria","130.06","2024-09-21"
"16784","Efectivo","232.05","2024-05-04"
"16785","Tarjeta de Crédito","270.18","2024-07-27"
"16786","Tarjeta de Débito","188.07","2024-08-31"
"16787","Transferencia Bancaria","323.05","2024-04-08"
"16788","Tarjeta de Débito","69.31","2024-11-26"
"16789","Transferencia Bancaria","131.38","2024-03-26"
"16790","Tarjeta de Crédito","290.79","2024-10-15"
"16791","Efectivo","155.15","2025-03-07"
"16792","Transferencia Bancaria","297.73","2024-05-21"
"16793","Tarjeta de Crédito","145.81","2024-06-10"
"16794","Transferencia Bancaria","312.81","2024-07-08"
"16795","Tarjeta de Débito","112.07","2024-07-14"
"16796","Tarjeta de Débito","75.23","2025-01-08"
"16797","Transferencia Bancaria","356.04","2024-04-04"
"16798","Efectivo","125.55","2024-08-31"
"16799","Transferencia Bancaria","385.23","2024-08-13"
"16800","Tarjeta de Débito","177.09","2025-02-11"
"16801","Tarjeta de Débito","118.42","2024-09-05"
