"id_producto","nombre","id_categoria","marca","precio","stock","id_proveedor","fechaIngreso","tamano","SKU"
"12452","Guantes de Box Everlast","4","Everlast","82.64","48","454","2024-09-16","par","930c6e6e"
"12453","Shampoo Sedal 650ml","8","Sedal","16.26","32","714","2024-04-20","mililitro","97e83bac"
"12454","Alcohol 70% 1L","7","Zegel","9.22","59","882","2025-02-26","litro","46006513"
"12455","Cocina Mabe 4 hornillas","5","Mabe","1084.90","37","421","2024-06-09","unidad","64fb1b79"
"12456","Silla ergonómica Home Collection","5","Home Collection","257.34","59","857","2024-08-11","unidad","fba22a79"
"12457","Crema Corporal Nivea 400ml","8","Nivea","22.55","76","506","2025-02-02","mililitro","d9fa9ce5"
"12458","Tablet Samsung Galaxy Tab A8","6","Samsung","955.02","46","772","2025-01-08","unidad","022c8e1a"
"12459","Casaca Hombre Pluma","3","Basement","212.97","98","800","2024-10-15","unidad","644bd68d"
"12460","Silla ergonómica Home Collection","5","Home Collection","220.21","9","991","2024-05-21","unidad","0dcccfbd"
"12461","Leche Gloria UHT 1L","2","Gloria","4.99","79","151","2024-06-15","litro","cb82e334"
"12462","Crema Corporal Nivea 400ml","8","Nivea","19.27","34","626","2024-12-16","mililitro","e36ac603"
"12463","Guantes de Box Everlast","4","Everlast","87.97","30","711","2025-03-08","par","44fb4348"
"12464","Casaca Hombre Pluma","3","Basement","215.76","60","32","2024-10-22","unidad","f3778112"
"12465","Arroz Costeño 5kg","2","Costeño","29.47","44","730","2024-10-08","kg","2d5e40f9"
"12466","Cocina Mabe 4 hornillas","5","Mabe","959.89","32","125","2024-05-07","unidad","f26da5d0"
"12467","Crema Corporal Nivea 400ml","8","Nivea","23.89","74","498","2024-08-15","mililitro","9fe24a52"
"12468","Jean Mujer Skinny","3","Do Jeans","106.89","81","720","2024-07-01","unidad","f80779f6"
"12469","Impresora Multifuncional HP","6","HP","338.01","25","35","2024-04-19","unidad","8c4942f0"
"12470","Paracetamol 500mg x10","7","Genfar","3.77","69","564","2025-03-09","blister","e5a02f32"
"12471","Refrigeradora Samsung 300L","5","Samsung","2022.77","77","619","2024-12-08","unidad","d3a4f00f"
"12472","Jean Mujer Skinny","3","Do Jeans","85.22","70","841","2024-05-04","unidad","d543b37a"
"12473","Impresora Multifuncional HP","6","HP","372.09","13","837","2025-02-13","unidad","ea844fab"
"12474","Aceite de Motor Mobil 4L","10","Mobil","125.49","7","797","2024-05-16","litro","4b82ad2b"
"12475","Set de bloques Lego Classic","9","Lego","116.42","61","853","2024-06-06","unidad","3f5f09cf"
"12476","Refrigeradora Samsung 300L","5","Samsung","1801.42","98","716","2024-05-07","unidad","f2a9ecf2"
"12477","Impresora Multifuncional HP","6","HP","427.45","71","375","2024-12-26","unidad","7c01f8da"
"12478","Aceite Primor 1L","2","Primor","8.33","18","737","2025-01-15","litro","4083c8ae"
"12479","Filtro de aire Toyota","10","Toyota","51.68","45","907","2024-06-26","unidad","343c2d26"
"12480","Muñeca Barbie Fashionista","9","Mattel","66.56","65","116","2024-12-27","unidad","516c9839"
"12481","Aceite Primor 1L","2","Primor","8.05","14","216","2025-02-26","litro","4e0bdc33"
"12482","Aceite Primor 1L","2","Primor","7.97","79","100","2025-02-04","litro","cdcecb60"
"12483","Arroz Costeño 5kg","2","Costeño","30.70","10","516","2025-01-26","kg","a90d44a7"
"12484","Laptop Lenovo IdeaPad 3","1","Lenovo","1897.32","84","948","2025-02-16","unidad","34b2e53f"
"12485","Televisor LG 55'' UHD","1","LG","1813.59","54","467","2025-03-07","unidad","5ea143ae"
"12486","Leche Gloria UHT 1L","2","Gloria","5.61","72","100","2025-01-15","litro","93089808"
"12487","Vitamina C 1000mg x20","7","La Santé","14.78","24","286","2024-11-20","blister","79221f57"
"12488","Guantes de Box Everlast","4","Everlast","78.73","34","374","2024-04-28","par","4b52e201"
"12489","Crema Corporal Nivea 400ml","8","Nivea","19.87","17","261","2024-05-03","mililitro","2a38a786"
"12490","Leche Gloria UHT 1L","2","Gloria","5.72","51","725","2024-05-21","litro","e5869845"
"12491","Carro Hot Wheels","9","Mattel","16.28","20","625","2025-04-12","unidad","3ab4874c"
"12492","Shampoo Sedal 650ml","8","Sedal","15.67","12","481","2024-09-05","mililitro","6c1ee89f"
"12493","Set de bloques Lego Classic","9","Lego","144.75","36","966","2025-01-31","unidad","41c56999"
"12494","Cocina Mabe 4 hornillas","5","Mabe","1191.71","23","364","2024-12-15","unidad","ea495046"
"12495","Arroz Costeño 5kg","2","Costeño","28.30","72","285","2025-03-27","kg","ab66becc"
"12496","Carro Hot Wheels","9","Mattel","19.66","17","812","2024-04-21","unidad","f9002309"
"12497","Carro Hot Wheels","9","Mattel","17.54","24","276","2025-01-18","unidad","c4e21c58"
"12498","Tablet Samsung Galaxy Tab A8","6","Samsung","879.90","11","489","2024-05-06","unidad","a816dd14"
"12499","Shampoo Sedal 650ml","8","Sedal","13.24","71","407","2024-06-29","mililitro","b3e03738"
"12500","Pelota de fútbol Adidas","4","Adidas","77.92","24","474","2025-03-26","unidad","35dbabb1"
"12501","Guantes de Box Everlast","4","Everlast","84.47","69","553","2024-05-24","par","50f20ea7"
"12502","Jean Mujer Skinny","3","Do Jeans","96.85","83","933","2024-07-19","unidad","914c81e4"
"12503","Aceite Primor 1L","2","Primor","9.20","100","194","2025-01-19","litro","eb138e6a"
"12504","Paracetamol 500mg x10","7","Genfar","4.19","53","216","2025-02-16","blister","50c5ade6"
"12505","Pelota de fútbol Adidas","4","Adidas","93.42","44","394","2024-09-09","unidad","36103e91"
"12506","Audífonos JBL inalámbricos","6","JBL","210.31","10","963","2024-05-04","unidad","6b693b73"
"12507","Carro Hot Wheels","9","Mattel","19.50","44","240","2024-05-22","unidad","224ea6ca"
"12508","Pelota de fútbol Adidas","4","Adidas","66.54","92","124","2025-02-15","unidad","96eddc87"
"12509","Perfume Adidas Mujer","8","Adidas","71.59","53","375","2025-02-02","unidad","0072ef85"
"12510","Audífonos JBL inalámbricos","6","JBL","218.29","14","964","2024-10-09","unidad","1d65e76d"
"12511","Bicicleta Montaña Aro 29","4","Aro","1204.19","37","783","2024-10-08","unidad","b2de2bf1"
"12512","Leche Gloria UHT 1L","2","Gloria","5.52","30","314","2025-01-04","litro","b466cde4"
"12513","Casaca Hombre Pluma","3","Basement","150.17","89","766","2024-07-01","unidad","f2ccc744"
"12514","Carro Hot Wheels","9","Mattel","16.93","22","827","2025-01-03","unidad","aa8d67bc"
"12515","Televisor LG 55'' UHD","1","LG","1814.22","14","207","2025-01-02","unidad","60e38b01"
"12516","Arroz Costeño 5kg","2","Costeño","30.34","51","131","2024-11-04","kg","9084e5e0"
"12517","Limpia parabrisas 500ml","10","3M","18.34","66","679","2025-02-18","mililitro","675cd8c8"
"12518","Paracetamol 500mg x10","7","Genfar","3.36","6","522","2024-12-23","blister","17e877dd"
"12519","Muñeca Barbie Fashionista","9","Mattel","78.23","78","368","2025-02-12","unidad","e4c25266"
"12520","Televisor LG 55'' UHD","1","LG","2022.23","11","256","2025-03-06","unidad","ed5a7e48"
"12521","Audífonos JBL inalámbricos","6","JBL","193.58","49","270","2025-04-10","unidad","5267582f"
"12522","Zapatillas Urbanas Hombre","3","Skechers","220.79","8","199","2024-05-23","par","47e73d8e"
"12523","Jean Mujer Skinny","3","Do Jeans","80.27","98","259","2024-08-17","unidad","766141f2"
"12524","Limpia parabrisas 500ml","10","3M","15.92","16","558","2024-04-30","mililitro","4c07337f"
"12525","Crema Corporal Nivea 400ml","8","Nivea","22.36","20","762","2025-01-17","mililitro","9c5877c7"
"12526","Televisor LG 55'' UHD","1","LG","1837.78","45","30","2024-05-01","unidad","45c57966"
"12527","Zapatillas Urbanas Hombre","3","Skechers","292.80","53","616","2025-03-25","par","e6355d5a"
"12528","Pelota de fútbol Adidas","4","Adidas","87.04","100","273","2024-08-30","unidad","3a2c6951"
"12529","Laptop Lenovo IdeaPad 3","1","Lenovo","1583.69","9","298","2024-10-25","unidad","f6bd40ea"
"12530","Casaca Hombre Pluma","3","Basement","189.09","51","734","2024-05-09","unidad","14ea7356"
"12531","Refrigeradora Samsung 300L","5","Samsung","2406.50","33","682","2025-03-07","unidad","fea95aba"
"12532","Paracetamol 500mg x10","7","Genfar","3.29","23","739","2024-12-07","blister","d2b870ea"
"12533","Silla ergonómica Home Collection","5","Home Collection","241.22","16","574","2025-02-27","unidad","fc3605f2"
"12534","Televisor LG 55'' UHD","1","LG","1952.88","69","387","2024-09-16","unidad","dae15a8d"
"12535","Casaca Hombre Pluma","3","Basement","163.80","45","754","2024-12-04","unidad","c09a2985"
"12536","Pelota de fútbol Adidas","4","Adidas","60.43","92","321","2024-10-05","unidad","1467a7ca"
"12537","Bicicleta Montaña Aro 29","4","Aro","776.46","88","606","2024-12-10","unidad","3024f9c5"
"12538","Arroz Costeño 5kg","2","Costeño","26.17","47","721","2025-03-07","kg","180c84c5"
"12539","Arroz Costeño 5kg","2","Costeño","28.32","32","692","2024-07-29","kg","bab45284"
"12540","Cocina Mabe 4 hornillas","5","Mabe","1047.13","90","728","2024-11-08","unidad","f42decb4"
"12541","Refrigeradora Samsung 300L","5","Samsung","2239.14","36","862","2024-06-09","unidad","c32ba29d"
"12542","Paracetamol 500mg x10","7","Genfar","3.57","99","873","2025-04-03","blister","94b513ec"
"12543","Leche Gloria UHT 1L","2","Gloria","4.57","75","103","2025-04-12","litro","dba48087"
"12544","Filtro de aire Toyota","10","Toyota","66.48","10","749","2025-01-13","unidad","9464309b"
"12545","Leche Gloria UHT 1L","2","Gloria","5.28","33","143","2025-02-08","litro","0890cd0f"
"12546","Bicicleta Montaña Aro 29","4","Aro","977.54","65","844","2025-03-30","unidad","cb674e05"
"12547","Bicicleta Montaña Aro 29","4","Aro","1070.92","11","224","2024-11-12","unidad","5f44432c"
"12548","Laptop Lenovo IdeaPad 3","1","Lenovo","1809.50","28","569","2025-04-03","unidad","06410fb9"
"12549","Muñeca Barbie Fashionista","9","Mattel","76.32","57","797","2024-08-15","unidad","ad24b8cd"
"12550","Perfume Adidas Mujer","8","Adidas","71.52","80","156","2024-07-20","unidad","71e313d5"
"12551","Cocina Mabe 4 hornillas","5","Mabe","1165.58","9","145","2024-04-16","unidad","764f4e3e"
"12552","Laptop Lenovo IdeaPad 3","1","Lenovo","1973.51","47","787","2025-03-17","unidad","a490e62a"
"12553","Set de bloques Lego Classic","9","Lego","105.54","33","120","2025-04-11","unidad","736729c8"
"12554","Leche Gloria UHT 1L","2","Gloria","4.72","18","163","2024-07-19","litro","0ce0f673"
"12555","Perfume Adidas Mujer","8","Adidas","75.05","18","376","2024-08-13","unidad","0c6d9823"
"12556","Shampoo Sedal 650ml","8","Sedal","12.36","18","611","2025-03-29","mililitro","b4b0d3f2"
"12557","Set de bloques Lego Classic","9","Lego","119.98","29","223","2024-09-02","unidad","2f41f807"
"12558","Audífonos JBL inalámbricos","6","JBL","232.82","51","524","2024-08-24","unidad","e0bc6c30"
"12559","Leche Gloria UHT 1L","2","Gloria","5.53","24","69","2024-08-27","litro","639b055d"
"12560","Vitamina C 1000mg x20","7","La Santé","14.21","61","589","2024-09-05","blister","4582538a"
"12561","Zapatillas Urbanas Hombre","3","Skechers","251.31","17","581","2024-08-06","par","65ab30b2"
"12562","Pelota de fútbol Adidas","4","Adidas","71.87","96","408","2025-03-08","unidad","fc148b87"
"12563","Alcohol 70% 1L","7","Zegel","10.98","89","808","2024-05-13","litro","5c29f98a"
"12564","Televisor LG 55'' UHD","1","LG","1723.20","25","278","2025-04-10","unidad","ca7b32ec"
"12565","Aceite Primor 1L","2","Primor","7.33","42","825","2024-08-25","litro","b11306a4"
"12566","Shampoo Sedal 650ml","8","Sedal","13.11","46","409","2025-03-19","mililitro","57fa7a1a"
"12567","Bicicleta Montaña Aro 29","4","Aro","1189.61","6","868","2024-05-22","unidad","5875a8f9"
"12568","Silla ergonómica Home Collection","5","Home Collection","216.32","81","399","2024-12-06","unidad","5350a1f3"
"12569","Refrigeradora Samsung 300L","5","Samsung","1507.67","6","385","2024-12-10","unidad","f2451c0f"
"12570","Laptop Lenovo IdeaPad 3","1","Lenovo","1885.94","36","541","2025-03-22","unidad","1d5f009d"
"12571","Cocina Mabe 4 hornillas","5","Mabe","997.94","60","515","2024-09-23","unidad","b3225226"
"12572","Laptop Lenovo IdeaPad 3","1","Lenovo","1840.79","16","924","2025-03-18","unidad","e14ab3e2"
"12573","Alcohol 70% 1L","7","Zegel","12.61","67","637","2025-02-16","litro","e34a4bb2"
"12574","Muñeca Barbie Fashionista","9","Mattel","82.48","7","658","2024-10-14","unidad","b5a506e2"
"12575","Crema Corporal Nivea 400ml","8","Nivea","19.87","77","933","2024-07-19","mililitro","7810f955"
"12576","Laptop Lenovo IdeaPad 3","1","Lenovo","1880.96","92","580","2024-05-05","unidad","c3eccbf5"
"12577","Pelota de fútbol Adidas","4","Adidas","76.57","91","915","2024-10-28","unidad","137c36a1"
"12578","Perfume Adidas Mujer","8","Adidas","64.76","86","375","2024-06-25","unidad","a4115fae"
"12579","Refrigeradora Samsung 300L","5","Samsung","1920.12","33","823","2024-07-06","unidad","245daa43"
"12580","Vitamina C 1000mg x20","7","La Santé","12.22","73","984","2025-02-01","blister","9995891c"
"12581","Refrigeradora Samsung 300L","5","Samsung","1792.41","86","409","2024-11-20","unidad","c88e659a"
"12582","Arroz Costeño 5kg","2","Costeño","25.80","74","536","2024-09-14","kg","4c129646"
"12583","Muñeca Barbie Fashionista","9","Mattel","78.37","100","788","2025-01-22","unidad","530db6ff"
"12584","Paracetamol 500mg x10","7","Genfar","2.79","50","188","2024-06-10","blister","7af5ca05"
"12585","Pelota de fútbol Adidas","4","Adidas","60.92","87","404","2024-08-05","unidad","f5b8271c"
"12586","Jean Mujer Skinny","3","Do Jeans","119.79","87","555","2025-03-14","unidad","e3539819"
"12587","Aceite Primor 1L","2","Primor","7.39","90","791","2024-09-24","litro","2b9e2d5b"
"12588","Muñeca Barbie Fashionista","9","Mattel","84.13","59","591","2024-07-26","unidad","51d30e21"
"12589","Crema Corporal Nivea 400ml","8","Nivea","22.69","97","339","2024-11-06","mililitro","fc98ce29"
"12590","Jean Mujer Skinny","3","Do Jeans","106.95","71","64","2025-03-31","unidad","31ac4da6"
"12591","Audífonos JBL inalámbricos","6","JBL","194.93","69","963","2024-06-16","unidad","bb38e4e8"
"12592","Silla ergonómica Home Collection","5","Home Collection","257.71","26","826","2025-02-19","unidad","992eb4d5"
"12593","Filtro de aire Toyota","10","Toyota","70.13","40","179","2024-10-30","unidad","578b0b42"
"12594","Alcohol 70% 1L","7","Zegel","8.89","39","788","2024-07-17","litro","68976de7"
"12595","Paracetamol 500mg x10","7","Genfar","3.91","94","31","2024-12-01","blister","02091da3"
"12596","Zapatillas Urbanas Hombre","3","Skechers","217.12","6","410","2024-10-12","par","e6a86108"
"12597","Bicicleta Montaña Aro 29","4","Aro","1120.71","77","373","2024-07-24","unidad","89e51158"
"12598","Perfume Adidas Mujer","8","Adidas","52.52","67","709","2024-10-14","unidad","12cb58b1"
"12599","Silla ergonómica Home Collection","5","Home Collection","198.21","96","31","2024-08-20","unidad","d9b066e4"
"12600","Audífonos JBL inalámbricos","6","JBL","240.89","81","464","2024-08-30","unidad","32f7b446"
"12601","Guantes de Box Everlast","4","Everlast","63.23","6","24","2024-05-25","par","7061319d"
"12602","Tablet Samsung Galaxy Tab A8","6","Samsung","762.83","88","28","2025-01-31","unidad","6b7c0aba"
"12603","Filtro de aire Toyota","10","Toyota","57.45","92","48","2024-05-08","unidad","878a5805"
"12604","Carro Hot Wheels","9","Mattel","21.12","27","465","2024-09-27","unidad","9c36077b"
"12605","Shampoo Sedal 650ml","8","Sedal","17.03","79","836","2024-05-02","mililitro","3c7f98c8"
"12606","Vitamina C 1000mg x20","7","La Santé","13.02","65","46","2025-04-13","blister","48b8ac2a"
"12607","Pelota de fútbol Adidas","4","Adidas","72.18","17","47","2024-10-08","unidad","03198a5d"
"12608","Laptop Lenovo IdeaPad 3","1","Lenovo","1948.05","68","581","2024-12-24","unidad","9b1bc0e5"
"12609","Guantes de Box Everlast","4","Everlast","49.93","55","470","2025-03-23","par","fd6c8292"
"12610","Filtro de aire Toyota","10","Toyota","57.16","34","455","2024-05-17","unidad","0fb9f1e8"
"12611","Bicicleta Montaña Aro 29","4","Aro","726.19","22","30","2024-10-22","unidad","532df77c"
"12612","Jean Mujer Skinny","3","Do Jeans","99.21","26","352","2024-06-15","unidad","1899ffb0"
"12613","Pelota de fútbol Adidas","4","Adidas","76.32","59","637","2024-12-13","unidad","ec68f08d"
"12614","Crema Corporal Nivea 400ml","8","Nivea","25.61","89","943","2024-12-20","mililitro","39a3c55b"
"12615","Jean Mujer Skinny","3","Do Jeans","117.96","59","883","2024-05-21","unidad","65f495d1"
"12616","Filtro de aire Toyota","10","Toyota","89.19","46","262","2024-09-26","unidad","302def5e"
"12617","Casaca Hombre Pluma","3","Basement","187.58","76","370","2025-01-30","unidad","341bb87c"
"12618","Limpia parabrisas 500ml","10","3M","14.00","90","267","2025-03-01","mililitro","af93925b"
"12619","Tablet Samsung Galaxy Tab A8","6","Samsung","810.31","51","515","2024-04-24","unidad","81764a22"
"12620","Bicicleta Montaña Aro 29","4","Aro","1175.92","92","375","2024-06-26","unidad","cb4ea119"
"12621","Laptop Lenovo IdeaPad 3","1","Lenovo","1583.85","4","122","2024-09-02","unidad","7c4a281a"
"12622","Impresora Multifuncional HP","6","HP","344.63","8","83","2024-09-28","unidad","2067448a"
"12623","Vitamina C 1000mg x20","7","La Santé","14.05","12","786","2024-06-22","blister","a1f3b46f"
"12624","Pelota de fútbol Adidas","4","Adidas","79.35","35","252","2024-11-15","unidad","a4e2c76a"
"12625","Set de bloques Lego Classic","9","Lego","186.65","49","516","2024-06-05","unidad","daf9b111"
"12626","Arroz Costeño 5kg","2","Costeño","28.49","26","198","2024-12-14","kg","11e353c5"
"12627","Jean Mujer Skinny","3","Do Jeans","90.27","10","199","2024-06-11","unidad","6834663a"
"12628","Vitamina C 1000mg x20","7","La Santé","16.43","70","263","2024-10-17","blister","7cf11bba"
"12629","Celular Samsung Galaxy A14","1","Samsung","890.31","9","594","2024-05-06","unidad","a71bbb11"
"12630","Televisor LG 55'' UHD","1","LG","2190.95","66","393","2024-06-24","unidad","490dfdef"
"12631","Muñeca Barbie Fashionista","9","Mattel","74.15","61","103","2025-04-09","unidad","f7bd4ee8"
"12632","Carro Hot Wheels","9","Mattel","20.94","28","632","2024-11-07","unidad","e3f7d129"
"12633","Filtro de aire Toyota","10","Toyota","66.68","91","199","2025-02-22","unidad","c5b69532"
"12634","Aceite Primor 1L","2","Primor","7.18","70","159","2024-07-27","litro","5728ebb6"
"12635","Televisor LG 55'' UHD","1","LG","2048.73","94","160","2025-01-21","unidad","57ab3d21"
"12636","Tablet Samsung Galaxy Tab A8","6","Samsung","931.29","72","310","2024-08-14","unidad","71277ca3"
"12637","Cocina Mabe 4 hornillas","5","Mabe","1159.00","78","646","2024-07-10","unidad","552eab22"
"12638","Crema Corporal Nivea 400ml","8","Nivea","22.75","53","929","2024-10-14","mililitro","d381d814"
"12639","Silla ergonómica Home Collection","5","Home Collection","221.49","81","776","2024-05-28","unidad","e2ebfeeb"
"12640","Audífonos JBL inalámbricos","6","JBL","230.69","73","709","2024-04-28","unidad","1c33fa7e"
"12641","Laptop Lenovo IdeaPad 3","1","Lenovo","1523.75","81","389","2025-02-14","unidad","1e4b61cf"
"12642","Alcohol 70% 1L","7","Zegel","9.19","17","518","2024-09-16","litro","c644a926"
"12643","Aceite de Motor Mobil 4L","10","Mobil","122.38","57","622","2024-08-17","litro","d18dd2b1"
"12644","Perfume Adidas Mujer","8","Adidas","58.32","48","83","2024-05-12","unidad","e9f86d67"
"12645","Bicicleta Montaña Aro 29","4","Aro","891.09","16","791","2025-03-31","unidad","24cd027c"
"12646","Vitamina C 1000mg x20","7","La Santé","17.26","30","981","2025-01-26","blister","a9aad350"
"12647","Arroz Costeño 5kg","2","Costeño","25.05","86","800","2024-07-04","kg","3480a068"
"12648","Aceite Primor 1L","2","Primor","9.55","51","249","2025-03-23","litro","b8a9e0c6"
"12649","Laptop Lenovo IdeaPad 3","1","Lenovo","1722.56","58","948","2025-01-15","unidad","19ca11e5"
"12650","Aceite Primor 1L","2","Primor","8.24","69","734","2024-10-12","litro","e822fe00"
"12651","Arroz Costeño 5kg","2","Costeño","28.56","83","400","2025-01-25","kg","f707012f"
"12652","Alcohol 70% 1L","7","Zegel","12.43","6","383","2024-09-05","litro","30b6ee0b"
"12653","Refrigeradora Samsung 300L","5","Samsung","2304.40","90","376","2025-01-18","unidad","fc3543fc"
"12654","Set de bloques Lego Classic","9","Lego","171.29","52","680","2024-07-31","unidad","ea5353a9"
"12655","Vitamina C 1000mg x20","7","La Santé","16.29","37","149","2024-06-13","blister","e7adfe95"
"12656","Paracetamol 500mg x10","7","Genfar","3.93","82","257","2024-12-15","blister","fdcb479f"
"12657","Leche Gloria UHT 1L","2","Gloria","5.82","75","705","2024-06-17","litro","10670dfd"
"12658","Crema Corporal Nivea 400ml","8","Nivea","18.73","15","198","2025-04-07","mililitro","7b69db98"
"12659","Audífonos JBL inalámbricos","6","JBL","238.88","99","742","2024-12-30","unidad","acb8ed1b"
"12660","Televisor LG 55'' UHD","1","LG","1850.45","47","540","2025-01-11","unidad","8cb40575"
"12661","Vitamina C 1000mg x20","7","La Santé","17.82","80","668","2024-09-11","blister","55960317"
"12662","Leche Gloria UHT 1L","2","Gloria","5.78","97","514","2024-05-23","litro","4fabed38"
"12663","Leche Gloria UHT 1L","2","Gloria","5.64","92","665","2024-05-18","litro","bf833399"
"12664","Guantes de Box Everlast","4","Everlast","62.08","65","695","2024-12-31","par","576abd59"
"12665","Impresora Multifuncional HP","6","HP","339.77","84","263","2025-01-27","unidad","3f8f3ffc"
"12666","Arroz Costeño 5kg","2","Costeño","31.83","61","673","2024-08-08","kg","f720512e"
"12667","Televisor LG 55'' UHD","1","LG","2031.21","93","62","2025-03-10","unidad","9f80dbbb"
"12668","Guantes de Box Everlast","4","Everlast","58.06","35","482","2024-10-31","par","5ea8741b"
"12669","Set de bloques Lego Classic","9","Lego","105.38","25","384","2024-12-26","unidad","e28a66b6"
"12670","Zapatillas Urbanas Hombre","3","Skechers","290.03","90","464","2024-10-30","par","925a270c"
"12671","Crema Corporal Nivea 400ml","8","Nivea","18.96","11","436","2025-01-21","mililitro","6f443d59"
"12672","Leche Gloria UHT 1L","2","Gloria","5.53","95","744","2025-02-25","litro","b8a443c3"
"12673","Vitamina C 1000mg x20","7","La Santé","16.96","32","811","2024-12-29","blister","2ad4693c"
"12674","Laptop Lenovo IdeaPad 3","1","Lenovo","1720.83","4","643","2024-06-19","unidad","75596248"
"12675","Televisor LG 55'' UHD","1","LG","2151.34","32","866","2024-11-14","unidad","53229b5e"
"12676","Perfume Adidas Mujer","8","Adidas","52.15","40","770","2024-10-18","unidad","99a83fad"
"12677","Perfume Adidas Mujer","8","Adidas","78.62","12","991","2024-05-30","unidad","1a1e2fae"
"12678","Arroz Costeño 5kg","2","Costeño","26.06","30","854","2024-05-14","kg","d73ea720"
"12679","Perfume Adidas Mujer","8","Adidas","63.49","49","110","2024-05-23","unidad","7b47877b"
"12680","Crema Corporal Nivea 400ml","8","Nivea","23.10","56","306","2024-11-24","mililitro","a45ffa71"
"12681","Crema Corporal Nivea 400ml","8","Nivea","25.59","23","573","2024-07-02","mililitro","f3470a3c"
"12682","Jean Mujer Skinny","3","Do Jeans","109.84","46","574","2024-09-11","unidad","44c54b3b"
"12683","Celular Samsung Galaxy A14","1","Samsung","750.51","20","412","2024-10-08","unidad","e5a9aad0"
"12684","Alcohol 70% 1L","7","Zegel","9.07","57","464","2024-07-22","litro","63aa7439"
"12685","Jean Mujer Skinny","3","Do Jeans","80.25","46","658","2024-09-06","unidad","c5182b3f"
"12686","Leche Gloria UHT 1L","2","Gloria","5.94","83","144","2025-01-23","litro","f98e8366"
"12687","Silla ergonómica Home Collection","5","Home Collection","251.94","30","557","2024-10-28","unidad","4f6c574e"
"12688","Alcohol 70% 1L","7","Zegel","8.66","19","97","2024-04-20","litro","98cdfce1"
"12689","Crema Corporal Nivea 400ml","8","Nivea","18.93","85","975","2024-07-22","mililitro","97371fa5"
"12690","Aceite Primor 1L","2","Primor","8.08","15","975","2024-12-22","litro","8e5d766c"
"12691","Bicicleta Montaña Aro 29","4","Aro","918.64","47","69","2024-07-22","unidad","64c62627"
"12692","Carro Hot Wheels","9","Mattel","21.29","14","882","2025-01-23","unidad","a86182f7"
"12693","Audífonos JBL inalámbricos","6","JBL","228.29","26","555","2024-11-23","unidad","f21ed0e4"
"12694","Impresora Multifuncional HP","6","HP","335.78","51","594","2024-10-28","unidad","d0ae3913"
"12695","Audífonos JBL inalámbricos","6","JBL","243.53","93","448","2025-02-26","unidad","2e0a621f"
"12696","Silla ergonómica Home Collection","5","Home Collection","248.00","40","651","2025-02-15","unidad","e700df8a"
"12697","Casaca Hombre Pluma","3","Basement","196.76","44","678","2024-12-05","unidad","b7ddec83"
"12698","Celular Samsung Galaxy A14","1","Samsung","826.01","22","487","2024-12-06","unidad","9b218dd8"
"12699","Carro Hot Wheels","9","Mattel","15.05","98","743","2024-12-25","unidad","f1fc30a7"
"12700","Arroz Costeño 5kg","2","Costeño","28.91","56","498","2025-01-01","kg","b63b752f"
"12701","Cocina Mabe 4 hornillas","5","Mabe","1146.15","56","602","2024-05-02","unidad","f16c33f6"
"12702","Aceite de Motor Mobil 4L","10","Mobil","121.89","89","491","2024-12-31","litro","2db76c50"
"12703","Cocina Mabe 4 hornillas","5","Mabe","1044.55","35","32","2024-04-21","unidad","cb36fe44"
"12704","Bicicleta Montaña Aro 29","4","Aro","1247.39","60","478","2024-05-03","unidad","ca66b581"
"12705","Jean Mujer Skinny","3","Do Jeans","116.58","58","125","2024-07-05","unidad","d7b64827"
"12706","Jean Mujer Skinny","3","Do Jeans","92.21","41","656","2025-03-24","unidad","27e4d7e4"
"12707","Limpia parabrisas 500ml","10","3M","18.99","93","707","2024-08-05","mililitro","fac91f65"
"12708","Filtro de aire Toyota","10","Toyota","56.07","15","162","2024-06-14","unidad","9800ed34"
"12709","Carro Hot Wheels","9","Mattel","17.66","96","272","2024-09-10","unidad","47f375d2"
"12710","Jean Mujer Skinny","3","Do Jeans","108.31","8","467","2024-11-12","unidad","85629e5e"
"12711","Silla ergonómica Home Collection","5","Home Collection","235.84","39","370","2024-05-26","unidad","df6c499b"
"12712","Filtro de aire Toyota","10","Toyota","68.12","26","590","2025-01-27","unidad","c3aa3862"
"12713","Vitamina C 1000mg x20","7","La Santé","16.08","44","349","2024-07-17","blister","3493cd34"
"12714","Bicicleta Montaña Aro 29","4","Aro","1233.15","1","140","2024-07-08","unidad","c7f400fa"
"12715","Vitamina C 1000mg x20","7","La Santé","14.52","54","898","2025-01-02","blister","b1139871"
"12716","Filtro de aire Toyota","10","Toyota","65.46","23","833","2024-07-05","unidad","a19a7007"
"12717","Televisor LG 55'' UHD","1","LG","1930.59","77","8","2024-04-15","unidad","e7b8f34f"
"12718","Televisor LG 55'' UHD","1","LG","1997.36","13","519","2024-08-04","unidad","ab381273"
"12719","Guantes de Box Everlast","4","Everlast","78.86","82","275","2025-01-26","par","2342c953"
"12720","Aceite de Motor Mobil 4L","10","Mobil","110.85","100","829","2024-07-02","litro","40a7d49b"
"12721","Alcohol 70% 1L","7","Zegel","10.20","57","378","2025-01-27","litro","22816245"
"12722","Set de bloques Lego Classic","9","Lego","144.11","51","813","2024-07-08","unidad","1b16b39e"
"12723","Laptop Lenovo IdeaPad 3","1","Lenovo","1987.92","35","292","2024-07-16","unidad","db37bd78"
